fileid	phone_carriage_state	distance_in_meters	step_size_in_sec	coarse_grain
wicbcgsd_tc4tl20.csv	pocket_pocket	3.0	40	N
wicvpytv_tc4tl20.csv	hand_hand	4.5	90	Y
wiertqwj_tc4tl20.csv	hand_hand	4.5	10	N
wievdzlh_tc4tl20.csv	pocket_hand	4.5	150	Y
wiftkizi_tc4tl20.csv	pocket_hand	1.8	150	Y
wiiuqmdo_tc4tl20.csv	pocket_pocket	4.5	120	N
wijizasi_tc4tl20.csv	pocket_pocket	1.8	50	Y
wijjzyxq_tc4tl20.csv	pocket_hand	3.0	40	N
wimmtkhd_tc4tl20.csv	hand_hand	3.0	50	N
wioqvyxs_tc4tl20.csv	pocket_hand	4.5	90	N
wirjzirf_tc4tl20.csv	hand_hand	1.8	120	N
wisiqney_tc4tl20.csv	hand_hand	4.5	50	N
wiuitnai_tc4tl20.csv	hand_hand	1.8	150	N
wiukrarr_tc4tl20.csv	pocket_pocket	4.5	20	Y
wivdmwmb_tc4tl20.csv	hand_hand	1.8	30	N
wivnixuf_tc4tl20.csv	pocket_pocket	4.5	10	N
wivtwvqe_tc4tl20.csv	pocket_pocket	1.2	10	N
wiwagqeb_tc4tl20.csv	pocket_hand	1.8	50	N
wixqmsgk_tc4tl20.csv	pocket_pocket	1.8	40	Y
wiynebxd_tc4tl20.csv	pocket_hand	1.8	50	Y
wiyujzfv_tc4tl20.csv	pocket_hand	3.0	150	N
wizjzhmd_tc4tl20.csv	pocket_hand	3.0	40	N
wjabqopg_tc4tl20.csv	hand_hand	4.5	50	N
wjbbwiln_tc4tl20.csv	pocket_pocket	3.0	90	N
wjbyisug_tc4tl20.csv	hand_hand	4.5	80	N
wjcaocfy_tc4tl20.csv	pocket_pocket	4.5	20	Y
wjefozbd_tc4tl20.csv	pocket_pocket	1.8	20	Y
wjerulah_tc4tl20.csv	hand_hand	4.5	120	N
wjfnwwpb_tc4tl20.csv	pocket_hand	1.2	40	N
wjfrbaff_tc4tl20.csv	pocket_pocket	3.0	100	N
wjkixqzk_tc4tl20.csv	hand_hand	1.8	30	N
wjkkrmsh_tc4tl20.csv	hand_hand	4.5	100	Y
wjmuoxdx_tc4tl20.csv	hand_hand	1.8	70	N
wjnellld_tc4tl20.csv	pocket_hand	4.5	60	Y
wjpacwaf_tc4tl20.csv	pocket_hand	3.0	50	N
wjqmiilm_tc4tl20.csv	pocket_hand	1.8	100	Y
wjrbksog_tc4tl20.csv	pocket_hand	4.5	10	N
wjsfgqpj_tc4tl20.csv	pocket_pocket	1.2	50	N
wjtdapiv_tc4tl20.csv	hand_hand	1.2	90	N
wjvxqfbn_tc4tl20.csv	hand_hand	1.2	20	N
wjvzcncs_tc4tl20.csv	pocket_hand	4.5	150	N
wjzyqfpr_tc4tl20.csv	pocket_hand	1.8	120	N
wkbdqumr_tc4tl20.csv	hand_hand	3.0	50	N
wkbeonml_tc4tl20.csv	hand_hand	1.8	20	N
wkbmjhic_tc4tl20.csv	hand_hand	4.5	120	Y
wkbwzxyn_tc4tl20.csv	pocket_hand	3.0	20	N
wkcmxlpw_tc4tl20.csv	hand_hand	3.0	10	N
wkdfdqxk_tc4tl20.csv	hand_hand	1.8	40	N
wkdjytak_tc4tl20.csv	hand_hand	1.8	100	N
wkdtzpga_tc4tl20.csv	pocket_pocket	4.5	10	Y
wkekykgz_tc4tl20.csv	pocket_pocket	1.2	50	N
wkfdiuct_tc4tl20.csv	pocket_pocket	1.2	20	N
wkgfamxt_tc4tl20.csv	pocket_pocket	4.5	70	N
wkhmkdao_tc4tl20.csv	pocket_hand	4.5	80	Y
wkjurtey_tc4tl20.csv	pocket_hand	4.5	10	N
wkkurpay_tc4tl20.csv	hand_hand	1.8	30	Y
wklkgota_tc4tl20.csv	pocket_hand	1.8	80	N
wkmkestw_tc4tl20.csv	pocket_pocket	1.8	80	N
wknbruay_tc4tl20.csv	pocket_pocket	1.8	50	Y
wknqhyay_tc4tl20.csv	pocket_pocket	4.5	60	Y
wkonpaaw_tc4tl20.csv	pocket_hand	1.8	100	Y
wkpewieh_tc4tl20.csv	pocket_hand	1.2	70	N
wkpvoqum_tc4tl20.csv	pocket_hand	3.0	150	N
wkrnkpbz_tc4tl20.csv	pocket_pocket	1.8	30	N
wkspgnuq_tc4tl20.csv	hand_hand	1.8	70	Y
wktaocqb_tc4tl20.csv	hand_hand	4.5	90	N
wkumzedr_tc4tl20.csv	pocket_hand	4.5	10	N
wkwjiorg_tc4tl20.csv	pocket_pocket	4.5	80	Y
wkwlvvpr_tc4tl20.csv	pocket_hand	1.2	20	N
wkxbdkvy_tc4tl20.csv	pocket_pocket	1.2	30	N
wlbnauzw_tc4tl20.csv	hand_hand	1.8	100	N
wlbuncqk_tc4tl20.csv	pocket_hand	1.8	50	N
wlgifqcf_tc4tl20.csv	hand_hand	4.5	90	N
wlkaackk_tc4tl20.csv	hand_hand	1.8	50	Y
wlkfnxak_tc4tl20.csv	hand_hand	1.8	80	Y
wlkmxmxu_tc4tl20.csv	pocket_hand	1.8	90	Y
wlliyrwg_tc4tl20.csv	hand_hand	4.5	10	Y
wlnagaaj_tc4tl20.csv	pocket_hand	3.0	90	N
wlnlgxfy_tc4tl20.csv	pocket_hand	1.2	120	N
wlnvfkfr_tc4tl20.csv	pocket_pocket	4.5	40	N
wlqmffyf_tc4tl20.csv	pocket_pocket	4.5	100	Y
wlriktqt_tc4tl20.csv	hand_hand	4.5	90	Y
wlrqniru_tc4tl20.csv	pocket_pocket	4.5	50	N
wlrxnwwk_tc4tl20.csv	pocket_hand	4.5	100	Y
wlsjftzf_tc4tl20.csv	hand_hand	1.2	80	N
wlsqftts_tc4tl20.csv	hand_hand	1.8	30	Y
wluawepx_tc4tl20.csv	pocket_hand	3.0	60	N
wlxnioda_tc4tl20.csv	hand_hand	3.0	90	N
wlyebeyv_tc4tl20.csv	pocket_hand	4.5	30	N
wlzgjjmj_tc4tl20.csv	pocket_pocket	4.5	120	N
wlzmebpv_tc4tl20.csv	hand_hand	3.0	90	N
wlzsgfmz_tc4tl20.csv	pocket_hand	4.5	60	N
wlzssuwk_tc4tl20.csv	pocket_hand	4.5	20	N
wmamerqn_tc4tl20.csv	hand_hand	1.8	100	Y
wmasiuyh_tc4tl20.csv	hand_hand	1.2	50	N
wmblvxec_tc4tl20.csv	hand_hand	3.0	50	N
wmbvswxe_tc4tl20.csv	pocket_pocket	1.8	10	Y
wmehvdbf_tc4tl20.csv	pocket_hand	1.2	150	N
wmephvdd_tc4tl20.csv	pocket_pocket	4.5	40	Y
wmeqeikg_tc4tl20.csv	pocket_hand	4.5	60	Y
wmfcsrxu_tc4tl20.csv	hand_hand	4.5	90	Y
wmflkhtj_tc4tl20.csv	hand_hand	1.8	20	N
wmfsdhxz_tc4tl20.csv	pocket_hand	4.5	150	Y
wmfxeiul_tc4tl20.csv	hand_hand	4.5	10	N
wmgdbiza_tc4tl20.csv	pocket_hand	1.8	30	Y
wmicywxa_tc4tl20.csv	pocket_pocket	1.2	150	N
wmngepmc_tc4tl20.csv	pocket_pocket	1.8	40	Y
wmsxekqq_tc4tl20.csv	pocket_hand	4.5	120	Y
wmtgmmti_tc4tl20.csv	hand_hand	4.5	50	Y
wmvjgljp_tc4tl20.csv	hand_hand	1.2	90	N
wmwlvcbk_tc4tl20.csv	hand_hand	3.0	80	N
wmwumbnj_tc4tl20.csv	pocket_pocket	4.5	70	N
wmyeyzlp_tc4tl20.csv	pocket_pocket	1.2	10	N
wmytimsv_tc4tl20.csv	pocket_pocket	1.8	20	Y
wmzxjiad_tc4tl20.csv	pocket_pocket	4.5	80	N
wnakyajz_tc4tl20.csv	pocket_pocket	3.0	120	N
wnbjdknb_tc4tl20.csv	pocket_hand	1.8	30	N
wnboiyfl_tc4tl20.csv	hand_hand	1.2	100	N
wnebopdw_tc4tl20.csv	pocket_pocket	3.0	100	N
wnfcnmzl_tc4tl20.csv	pocket_hand	1.8	60	Y
wnfqlgbv_tc4tl20.csv	pocket_hand	3.0	100	N
wnftjajk_tc4tl20.csv	pocket_pocket	1.8	70	N
wngjflfy_tc4tl20.csv	pocket_hand	4.5	70	Y
wnitachv_tc4tl20.csv	hand_hand	1.8	90	Y
wnjeepdi_tc4tl20.csv	pocket_hand	4.5	60	N
wnjpkddi_tc4tl20.csv	pocket_pocket	1.2	100	N
wnjsobrb_tc4tl20.csv	pocket_pocket	4.5	10	N
wnjxamcs_tc4tl20.csv	pocket_pocket	4.5	90	N
wnjyoblv_tc4tl20.csv	pocket_pocket	1.8	80	Y
wnlydcnf_tc4tl20.csv	pocket_hand	1.8	60	N
wnmjenqv_tc4tl20.csv	pocket_pocket	1.2	80	N
wnnydjgq_tc4tl20.csv	pocket_hand	4.5	90	N
wnojvyyi_tc4tl20.csv	pocket_hand	4.5	70	N
wnomzbju_tc4tl20.csv	hand_hand	4.5	80	Y
wnoxrtgz_tc4tl20.csv	pocket_hand	1.2	30	N
wnsbukhf_tc4tl20.csv	pocket_hand	1.8	20	N
wnsgqtgl_tc4tl20.csv	pocket_hand	4.5	60	Y
wnsmisga_tc4tl20.csv	pocket_pocket	1.8	150	N
wntalfcp_tc4tl20.csv	hand_hand	3.0	150	N
wnugccla_tc4tl20.csv	pocket_pocket	1.8	150	Y
wnuqwrsx_tc4tl20.csv	pocket_hand	4.5	10	Y
wnusjvcy_tc4tl20.csv	hand_hand	3.0	10	N
wnwhgswh_tc4tl20.csv	hand_hand	4.5	20	Y
wnwjsdyl_tc4tl20.csv	pocket_hand	3.0	90	N
wnwquqnf_tc4tl20.csv	pocket_pocket	3.0	30	N
wnwucvbu_tc4tl20.csv	pocket_hand	4.5	120	Y
wodczkfx_tc4tl20.csv	hand_hand	1.8	70	Y
woeqodto_tc4tl20.csv	pocket_pocket	4.5	10	Y
wognpehg_tc4tl20.csv	pocket_hand	1.8	50	Y
wohdqgtb_tc4tl20.csv	pocket_hand	4.5	40	Y
wohkdhkr_tc4tl20.csv	pocket_hand	1.8	30	N
woidtrqn_tc4tl20.csv	pocket_hand	4.5	80	N
wojfvtte_tc4tl20.csv	pocket_hand	1.8	150	N
wojpincd_tc4tl20.csv	hand_hand	1.2	30	N
wojqniul_tc4tl20.csv	pocket_pocket	4.5	50	N
wonrqwsf_tc4tl20.csv	pocket_hand	1.2	80	N
wonyxlxp_tc4tl20.csv	pocket_pocket	1.2	20	N
woqcpiqv_tc4tl20.csv	hand_hand	4.5	40	N
worttsfh_tc4tl20.csv	pocket_pocket	1.2	80	N
wotqqnae_tc4tl20.csv	pocket_pocket	1.2	70	N
wovdvmzz_tc4tl20.csv	pocket_pocket	4.5	60	Y
wovmkwfk_tc4tl20.csv	hand_hand	1.2	90	N
woxcbqia_tc4tl20.csv	pocket_pocket	3.0	150	N
woxhafpa_tc4tl20.csv	pocket_hand	3.0	50	N
woxueuuq_tc4tl20.csv	hand_hand	1.8	90	Y
woznzkjt_tc4tl20.csv	pocket_pocket	1.8	120	N
wpbnmasw_tc4tl20.csv	pocket_hand	3.0	10	N
wpcchmtx_tc4tl20.csv	pocket_hand	4.5	150	Y
wpcxyunk_tc4tl20.csv	pocket_hand	1.8	150	N
wpfrhyjy_tc4tl20.csv	pocket_hand	3.0	100	N
wpiintaj_tc4tl20.csv	hand_hand	3.0	120	N
wpkzosmg_tc4tl20.csv	pocket_pocket	4.5	60	N
wpliehti_tc4tl20.csv	pocket_pocket	1.2	40	N
wplptszq_tc4tl20.csv	pocket_pocket	4.5	10	N
wppifvsx_tc4tl20.csv	pocket_pocket	1.2	150	N
wpserkyl_tc4tl20.csv	pocket_pocket	4.5	120	N
wpsvzybh_tc4tl20.csv	hand_hand	3.0	20	N
wpszofuz_tc4tl20.csv	pocket_hand	1.8	150	N
wptqdrwm_tc4tl20.csv	pocket_pocket	1.8	20	Y
wpulsyuy_tc4tl20.csv	pocket_hand	1.2	120	N
wpxfoxnq_tc4tl20.csv	hand_hand	1.8	150	Y
wpxgyjla_tc4tl20.csv	pocket_pocket	1.2	30	N
wpxhkejy_tc4tl20.csv	pocket_hand	1.2	150	N
wpyphddq_tc4tl20.csv	hand_hand	4.5	90	N
wpzrlihc_tc4tl20.csv	pocket_pocket	4.5	100	N
wqaeinki_tc4tl20.csv	hand_hand	4.5	60	Y
wqbrvzcb_tc4tl20.csv	hand_hand	4.5	50	N
wqdbriby_tc4tl20.csv	pocket_hand	1.2	120	N
wqglqyfo_tc4tl20.csv	hand_hand	3.0	10	N
wqhkjelv_tc4tl20.csv	pocket_pocket	1.2	70	N
wqhptjco_tc4tl20.csv	pocket_pocket	1.8	150	N
wqiapxgw_tc4tl20.csv	pocket_hand	4.5	80	N
wqjgfwca_tc4tl20.csv	pocket_hand	3.0	100	N
wqjsjhlc_tc4tl20.csv	hand_hand	1.8	80	Y
wqjzjuzd_tc4tl20.csv	hand_hand	4.5	90	Y
wqkfrhml_tc4tl20.csv	hand_hand	1.8	80	N
wqkgfapt_tc4tl20.csv	pocket_pocket	1.8	50	N
wqlarwlm_tc4tl20.csv	hand_hand	1.2	100	N
wqlkzkwe_tc4tl20.csv	hand_hand	3.0	60	N
wqlvgpzs_tc4tl20.csv	pocket_hand	4.5	90	Y
wqmeotpz_tc4tl20.csv	pocket_pocket	4.5	60	Y
wqmhgjnm_tc4tl20.csv	hand_hand	3.0	10	N
wqosidlm_tc4tl20.csv	hand_hand	1.2	30	N
wqpvhiws_tc4tl20.csv	pocket_hand	4.5	10	Y
wqqukzot_tc4tl20.csv	hand_hand	1.8	50	Y
wqrceeux_tc4tl20.csv	pocket_pocket	1.2	30	N
wqrsxpln_tc4tl20.csv	pocket_hand	4.5	60	N
wqtkgncl_tc4tl20.csv	hand_hand	3.0	20	N
wqtzdkrd_tc4tl20.csv	pocket_hand	1.2	60	N
wqwrbdqk_tc4tl20.csv	hand_hand	3.0	100	N
wqxezvwm_tc4tl20.csv	pocket_pocket	3.0	40	N
wqxrzyjb_tc4tl20.csv	pocket_pocket	1.2	30	N
wqxwhmlm_tc4tl20.csv	pocket_hand	1.2	40	N
wqycocvg_tc4tl20.csv	pocket_pocket	1.2	20	N
wqyjakua_tc4tl20.csv	pocket_pocket	1.8	40	Y
wqyjohov_tc4tl20.csv	pocket_hand	1.8	70	Y
wqywtsvd_tc4tl20.csv	pocket_hand	4.5	60	N
wqzagvcr_tc4tl20.csv	pocket_pocket	1.8	80	Y
wratyrgj_tc4tl20.csv	pocket_pocket	1.2	150	N
wrcftbzo_tc4tl20.csv	pocket_hand	1.8	100	Y
wrecmwqx_tc4tl20.csv	hand_hand	1.2	150	N
wreeoths_tc4tl20.csv	hand_hand	4.5	120	Y
wrgjucaj_tc4tl20.csv	pocket_hand	1.8	80	Y
writkkab_tc4tl20.csv	hand_hand	1.2	150	N
writrpig_tc4tl20.csv	hand_hand	1.8	30	N
wrjpwuqy_tc4tl20.csv	pocket_pocket	3.0	30	N
wrkfiwhq_tc4tl20.csv	hand_hand	4.5	100	Y
wrkwbrqk_tc4tl20.csv	pocket_hand	1.8	10	N
wrljnhbk_tc4tl20.csv	pocket_hand	3.0	120	N
wrmruhdc_tc4tl20.csv	pocket_hand	1.8	10	Y
wrojmzfz_tc4tl20.csv	pocket_hand	4.5	70	Y
wromvduv_tc4tl20.csv	hand_hand	4.5	30	Y
wrqevneo_tc4tl20.csv	hand_hand	1.8	60	Y
wrqsbtum_tc4tl20.csv	pocket_pocket	1.2	90	N
wrqxfsss_tc4tl20.csv	hand_hand	4.5	40	Y
wrrjprka_tc4tl20.csv	hand_hand	1.8	70	N
wrrrqvhe_tc4tl20.csv	pocket_pocket	1.2	120	N
wrrzninz_tc4tl20.csv	hand_hand	1.8	30	N
wrtseiao_tc4tl20.csv	pocket_hand	3.0	120	N
wruosywq_tc4tl20.csv	pocket_pocket	1.8	150	Y
wrurnldp_tc4tl20.csv	pocket_pocket	4.5	150	Y
wrvbdqsa_tc4tl20.csv	hand_hand	3.0	120	N
wrvhuznn_tc4tl20.csv	pocket_hand	1.8	10	Y
wrxmvakl_tc4tl20.csv	pocket_pocket	1.8	80	Y
wrxzvwwr_tc4tl20.csv	hand_hand	1.2	90	N
wsaprypk_tc4tl20.csv	pocket_pocket	1.2	60	N
wsapzajm_tc4tl20.csv	pocket_hand	1.8	40	N
wschsldk_tc4tl20.csv	pocket_pocket	3.0	40	N
wsdblurv_tc4tl20.csv	pocket_pocket	1.8	30	N
wsdhicjj_tc4tl20.csv	pocket_pocket	4.5	70	Y
wsecgvcj_tc4tl20.csv	pocket_hand	4.5	70	Y
wsejtyau_tc4tl20.csv	pocket_hand	1.8	100	Y
wseomxjq_tc4tl20.csv	pocket_hand	4.5	60	Y
wsfctwia_tc4tl20.csv	pocket_hand	4.5	30	Y
wsftsbwy_tc4tl20.csv	hand_hand	1.8	100	N
wsgakelh_tc4tl20.csv	pocket_hand	3.0	70	N
wsgnblvz_tc4tl20.csv	pocket_hand	4.5	120	N
wsifqtdv_tc4tl20.csv	pocket_hand	4.5	30	N
wsiowjax_tc4tl20.csv	pocket_hand	4.5	50	Y
wsjakfky_tc4tl20.csv	pocket_pocket	4.5	40	Y
wsjfvwto_tc4tl20.csv	hand_hand	1.2	40	N
wskuiwng_tc4tl20.csv	pocket_hand	4.5	20	Y
wsmitfbx_tc4tl20.csv	pocket_hand	1.8	70	Y
wsmwxoam_tc4tl20.csv	pocket_pocket	3.0	10	N
wsnfyaae_tc4tl20.csv	pocket_pocket	1.8	150	Y
wspiswzw_tc4tl20.csv	pocket_hand	4.5	50	Y
wsqagexf_tc4tl20.csv	pocket_pocket	4.5	100	N
wsqccega_tc4tl20.csv	pocket_hand	4.5	10	Y
wsqrovjt_tc4tl20.csv	pocket_pocket	1.8	60	Y
wsrbiuao_tc4tl20.csv	pocket_pocket	1.8	10	N
wsrhftuw_tc4tl20.csv	hand_hand	4.5	120	N
wsrqlhwb_tc4tl20.csv	hand_hand	1.2	60	N
wstybiqf_tc4tl20.csv	pocket_hand	3.0	80	N
wsvzftbm_tc4tl20.csv	hand_hand	4.5	50	Y
wswuxtju_tc4tl20.csv	hand_hand	1.8	40	N
wsxvqahe_tc4tl20.csv	pocket_hand	4.5	150	Y
wsypejhc_tc4tl20.csv	pocket_hand	4.5	30	N
wszfmjzt_tc4tl20.csv	hand_hand	4.5	40	Y
wszhevhz_tc4tl20.csv	pocket_pocket	1.2	60	N
wszvofir_tc4tl20.csv	pocket_hand	3.0	40	N
wtapqusp_tc4tl20.csv	pocket_hand	4.5	20	Y
wtapzfxb_tc4tl20.csv	pocket_pocket	1.8	90	Y
wtcxvbqg_tc4tl20.csv	pocket_hand	3.0	150	N
wtdyufzn_tc4tl20.csv	pocket_pocket	1.2	60	N
wteisgmt_tc4tl20.csv	hand_hand	4.5	50	N
wtgaevxb_tc4tl20.csv	hand_hand	1.2	100	N
wthghyyi_tc4tl20.csv	hand_hand	4.5	30	Y
wthvokxe_tc4tl20.csv	pocket_hand	1.8	20	Y
wthyjvxj_tc4tl20.csv	pocket_hand	1.2	20	N
wticgslv_tc4tl20.csv	hand_hand	4.5	60	Y
wtisuxyt_tc4tl20.csv	hand_hand	4.5	120	Y
wtiyrmal_tc4tl20.csv	pocket_pocket	3.0	100	N
wtjrfgqe_tc4tl20.csv	hand_hand	1.8	150	N
wtkjxrrr_tc4tl20.csv	pocket_pocket	4.5	80	Y
wtkkkpdj_tc4tl20.csv	hand_hand	3.0	70	N
wtnazrji_tc4tl20.csv	pocket_pocket	1.8	120	N
wtnlvatd_tc4tl20.csv	hand_hand	4.5	10	N
wtnrswcz_tc4tl20.csv	pocket_hand	4.5	10	Y
wtpkaffr_tc4tl20.csv	pocket_hand	1.2	60	N
wttcqyhe_tc4tl20.csv	pocket_pocket	4.5	70	N
wtuhnvis_tc4tl20.csv	pocket_pocket	4.5	90	N
wtunoxjx_tc4tl20.csv	pocket_pocket	1.8	50	N
wtuvyxjv_tc4tl20.csv	hand_hand	3.0	120	N
wtvipbqv_tc4tl20.csv	pocket_hand	4.5	40	Y
wtwtboof_tc4tl20.csv	pocket_hand	1.8	150	N
wtwuvlyi_tc4tl20.csv	pocket_pocket	1.2	40	N
wtxbvpqd_tc4tl20.csv	hand_hand	4.5	80	N
wtycqukh_tc4tl20.csv	hand_hand	1.8	90	Y
wuaorybu_tc4tl20.csv	hand_hand	3.0	20	N
wubjuzor_tc4tl20.csv	pocket_hand	1.2	60	N
wucyhsmk_tc4tl20.csv	pocket_pocket	1.2	120	N
wudwabba_tc4tl20.csv	pocket_hand	4.5	90	Y
wuejrmbp_tc4tl20.csv	pocket_pocket	1.8	150	N
wufoyart_tc4tl20.csv	pocket_pocket	4.5	90	Y
wugugbym_tc4tl20.csv	hand_hand	1.8	100	Y
wuhczgps_tc4tl20.csv	hand_hand	3.0	50	N
wuhxwqwo_tc4tl20.csv	pocket_hand	1.8	70	Y
wuhzwlmu_tc4tl20.csv	hand_hand	1.8	150	Y
wulwtsdb_tc4tl20.csv	pocket_hand	1.2	150	N
wumbkbny_tc4tl20.csv	pocket_hand	1.2	90	N
wuoesaqg_tc4tl20.csv	hand_hand	4.5	20	N
wupihrzs_tc4tl20.csv	pocket_pocket	4.5	20	Y
wupkcxkf_tc4tl20.csv	hand_hand	4.5	80	N
wupphjvo_tc4tl20.csv	pocket_hand	1.2	60	N
wurfwtum_tc4tl20.csv	hand_hand	4.5	30	Y
wuubafee_tc4tl20.csv	pocket_pocket	4.5	80	Y
wuugufgd_tc4tl20.csv	pocket_pocket	4.5	30	N
wuuxxrcx_tc4tl20.csv	pocket_pocket	4.5	70	N
wuwoybsh_tc4tl20.csv	hand_hand	1.2	30	N
wuwxzsda_tc4tl20.csv	pocket_pocket	1.2	70	N
wuxzxeos_tc4tl20.csv	hand_hand	4.5	60	N
wuzmfqvd_tc4tl20.csv	hand_hand	1.8	120	N
wvaoalvi_tc4tl20.csv	pocket_hand	4.5	150	N
wvaqonyf_tc4tl20.csv	pocket_pocket	1.8	120	N
wvblnrsl_tc4tl20.csv	pocket_hand	4.5	60	N
wvcceoah_tc4tl20.csv	pocket_hand	3.0	50	N
wvdkurev_tc4tl20.csv	hand_hand	1.8	100	N
wvearyoh_tc4tl20.csv	pocket_hand	1.8	50	N
wvgqbvoo_tc4tl20.csv	pocket_hand	1.8	20	N
wvhidxia_tc4tl20.csv	pocket_hand	3.0	10	N
wvjuboeh_tc4tl20.csv	pocket_hand	4.5	100	Y
wvkjbmmr_tc4tl20.csv	hand_hand	4.5	20	N
wvktvkec_tc4tl20.csv	pocket_hand	4.5	30	Y
wvkxufvc_tc4tl20.csv	pocket_pocket	1.8	10	Y
wvlpgmgw_tc4tl20.csv	hand_hand	1.8	40	N
wvltdpcz_tc4tl20.csv	hand_hand	1.8	120	Y
wvmeyxnn_tc4tl20.csv	pocket_hand	1.2	30	N
wvmgitlc_tc4tl20.csv	pocket_pocket	1.8	80	N
wvmqaxhx_tc4tl20.csv	hand_hand	1.8	50	N
wvmxvavo_tc4tl20.csv	hand_hand	4.5	10	N
wvnxmvxy_tc4tl20.csv	pocket_hand	1.2	120	N
wvrccoly_tc4tl20.csv	hand_hand	4.5	60	N
wvtigsfg_tc4tl20.csv	hand_hand	1.8	10	Y
wvuhensl_tc4tl20.csv	hand_hand	4.5	40	N
wvvnlyre_tc4tl20.csv	hand_hand	1.8	40	Y
wvzalkxg_tc4tl20.csv	pocket_hand	1.2	50	N
wvzoeivq_tc4tl20.csv	pocket_pocket	1.8	80	N
wwauyfen_tc4tl20.csv	pocket_pocket	1.8	10	N
wwbcjqfl_tc4tl20.csv	pocket_pocket	3.0	10	N
wwbiirqr_tc4tl20.csv	pocket_pocket	4.5	50	N
wwchzetw_tc4tl20.csv	pocket_pocket	1.8	90	Y
wwcoyypa_tc4tl20.csv	hand_hand	4.5	40	Y
wwfbsjpw_tc4tl20.csv	pocket_pocket	4.5	60	Y
wwfjupcp_tc4tl20.csv	hand_hand	3.0	30	N
wwgdjheq_tc4tl20.csv	pocket_hand	4.5	20	Y
wwglbkmi_tc4tl20.csv	pocket_hand	1.8	40	N
wwhtfjvf_tc4tl20.csv	hand_hand	4.5	50	N
wwhzvmpp_tc4tl20.csv	pocket_pocket	1.8	120	N
wwiwehcm_tc4tl20.csv	pocket_pocket	1.8	20	N
wwjlqjof_tc4tl20.csv	pocket_hand	1.8	100	N
wwjvdqmj_tc4tl20.csv	pocket_pocket	1.8	100	Y
wwkpldmo_tc4tl20.csv	hand_hand	1.2	50	N
wwmkvqky_tc4tl20.csv	pocket_hand	4.5	150	N
wwmuzwps_tc4tl20.csv	hand_hand	1.8	20	N
wwqcegnm_tc4tl20.csv	hand_hand	4.5	30	N
wwqcylob_tc4tl20.csv	pocket_hand	4.5	20	N
wwqwoafy_tc4tl20.csv	pocket_pocket	4.5	10	N
wwsdzdta_tc4tl20.csv	pocket_hand	3.0	150	N
wwsxixtc_tc4tl20.csv	pocket_hand	1.2	30	N
wwtjuttb_tc4tl20.csv	hand_hand	1.2	10	N
wwtrurrn_tc4tl20.csv	pocket_pocket	1.8	120	Y
wwumwfqi_tc4tl20.csv	hand_hand	1.8	100	Y
wwuzsbsg_tc4tl20.csv	pocket_hand	3.0	120	N
wwvzvjku_tc4tl20.csv	hand_hand	4.5	50	N
wwxebbqo_tc4tl20.csv	pocket_hand	1.8	70	Y
wwxsldnv_tc4tl20.csv	hand_hand	1.2	30	N
wwxzctpk_tc4tl20.csv	pocket_hand	3.0	10	N
wwzgndei_tc4tl20.csv	hand_hand	3.0	90	N
wxabofny_tc4tl20.csv	hand_hand	1.8	50	N
wxahxigj_tc4tl20.csv	pocket_pocket	1.8	50	Y
wxaxppbd_tc4tl20.csv	hand_hand	4.5	100	N
wxbkyiik_tc4tl20.csv	hand_hand	1.8	30	N
wxcytjbt_tc4tl20.csv	hand_hand	4.5	70	N
wxedyisq_tc4tl20.csv	pocket_hand	4.5	70	N
wxgxbfeb_tc4tl20.csv	pocket_pocket	1.8	150	Y
wxhsudkp_tc4tl20.csv	hand_hand	4.5	30	Y
wxhvzsrf_tc4tl20.csv	pocket_hand	4.5	150	Y
wxkfhoug_tc4tl20.csv	hand_hand	1.2	150	N
wxkzhqea_tc4tl20.csv	pocket_hand	4.5	150	Y
wxlcbtrj_tc4tl20.csv	hand_hand	3.0	60	N
wxlporxf_tc4tl20.csv	pocket_pocket	1.2	90	N
wxnjrdmk_tc4tl20.csv	pocket_pocket	4.5	100	Y
wxnuhawn_tc4tl20.csv	hand_hand	1.8	80	Y
wxoholqk_tc4tl20.csv	hand_hand	1.8	60	N
wxpbolao_tc4tl20.csv	pocket_hand	1.8	100	Y
wxphwhdp_tc4tl20.csv	pocket_hand	1.2	10	N
wxsdhqvq_tc4tl20.csv	pocket_hand	3.0	120	N
wxsejpsf_tc4tl20.csv	pocket_pocket	1.2	100	N
wxvrbndq_tc4tl20.csv	pocket_pocket	1.2	60	N
wxwpivow_tc4tl20.csv	pocket_pocket	4.5	100	Y
wxzkgnfm_tc4tl20.csv	pocket_hand	4.5	120	N
wxzlhhpx_tc4tl20.csv	pocket_hand	3.0	120	N
wxzoctqq_tc4tl20.csv	pocket_pocket	4.5	70	Y
wybgqetz_tc4tl20.csv	hand_hand	1.8	60	N
wyexpuux_tc4tl20.csv	pocket_pocket	1.8	90	Y
wyhkjeof_tc4tl20.csv	pocket_hand	1.2	100	N
wyiqgyaz_tc4tl20.csv	hand_hand	1.2	150	N
wykogoda_tc4tl20.csv	hand_hand	1.8	100	Y
wymgypxx_tc4tl20.csv	pocket_pocket	1.8	40	Y
wymkyiqp_tc4tl20.csv	pocket_hand	1.8	120	N
wynfbzrk_tc4tl20.csv	pocket_hand	1.8	70	Y
wyoxxlwc_tc4tl20.csv	pocket_hand	4.5	70	Y
